Date,wf,mf,sf,IHT,IH,wfy,sqhdd1,dhdd1,dhdd13,hdd1t,Troloff,mx2,mn4,dcy,c7,cy,c
12/2/2013,0.965849858,0.941488331,1,0,0,1,2.675817632,-3.93,-60.698457,13.35,8.34,8.42724,3.1640625,0,2205.2076,2390.8511,2362.0629
12/3/2013,0.970642056,0.941488331,1,0,0,0.965849858,3.653765181,6.19,237.176659,15.64,2.15,1.40625,9.15E-05,0,2113.8876,2362.0629,2750.601
12/4/2013,0.950674824,0.941488331,1,0,0,0.970642056,3.954743987,2.29,12.008989,14.89,-0.14,0.71289,0.075733506,0,2103.0494,2750.601,2903.2718
12/5/2013,0.961823283,0.941488331,1,0,0,0.950674824,3.858756276,-0.75,-0.421875,12.6,0.61,0.324,0.00010556,0,2088.0262,2903.2718,2986.368
12/6/2013,0.945372575,0.941488331,1,0,0,0.961823283,3.54964787,-2.29,-12.008989,13.17,2.9,4.29025,0.000316406,0,2112.904,2986.368,2881.3105
12/7/2013,0.942252607,0.941488331,1,0,0,0.945372575,3.629049462,0.57,0.185193,12.37,2.33,1.19025,0.0020736,0,2245.8358,2881.3105,2899.3461
12/8/2013,1,0.941488331,1,0,0,0.942252607,3.517101079,-0.8,-0.512,14.93,3.13,1.99809,0.0104976,0,2390.8511,2899.3461,3121.6553
12/9/2013,0.965849858,0.941488331,1,0,0,1,3.863935817,2.56,16.777216,14.27,0.57,0.50625,0.0014641,0,2362.0629,3121.6553,3167.0318
12/10/2013,0.970642056,0.941488331,1,0,0,0.965849858,3.777565354,-0.66,-0.287496,15.45,1.23,0.31329,0.0002401,0,2750.601,3167.0318,3182.3808
12/11/2013,0.950674824,0.941488331,1,0,0,0.970642056,3.930648801,1.18,1.643032,16.67,0.05,0.196,0.0028561,0,2903.2718,3182.3808,3261.0577
12/12/2013,0.961823283,0.941488331,1,0,0,0.950674824,4.082891133,1.22,1.815848,16.08,-1.17,0.13225,0.0020736,0,2986.368,3261.0577,3422.4756
12/13/2013,0.945372575,0.941488331,1,0,0,0.961823283,4.009987531,-0.59,-0.205379,12.33,-0.58,0.01444,0.005772006,0,2881.3105,3422.4756,3356.7041
12/14/2013,0.942252607,0.941488331,1,0,0,0.945372575,3.511409973,-3.75,-52.734375,12.2,3.17,1.10889,0.083181696,0,2899.3461,3356.7041,3295.141
12/15/2013,1,0.941488331,1,0,0,0.942252607,3.492849839,-0.13,-0.002197,14.65,3.3,1.764,0.0331776,0,3121.6553,3295.141,3362.6622
12/16/2013,0.965849858,0.941488331,1,0,0,1,3.827531842,2.45,14.706125,14.7,0.85,0.225,1.60E-06,0,3167.0318,3362.6622,3455.4645
12/17/2013,0.970642056,0.941488331,1,0,0,0.965849858,3.834057903,0.05,0.000125,16.59,0.8,0.289,1.00E-07,0,3182.3808,3455.4645,3350.5436
12/18/2013,0.950674824,0.941488331,1,0,0,0.970642056,4.073082371,1.89,6.751269,13.97,-1.09,0.169,0.146661788,0,3261.0577,3350.5436,3323.3572
12/19/2013,0.961823283,0.941488331,1,0,0,0.950674824,3.737646318,-2.62,-17.984728,15.43,1.53,1.19025,2.56E-05,0,3422.4756,3323.3572,3317.3369
12/20/2013,0.945372575,0.941488331,1,0,0,0.961823283,3.928103868,1.46,3.112136,14.55,0.07,0.91204,0.068797071,0,3356.7041,3317.3369,3261.1011
12/21/2013,0.942252607,0.941488331,1,0,0,0.945372575,3.814446225,-0.88,-0.681472,11.58,0.95,0.45369,2.80E-06,0,3295.141,3261.1011,3297.2014
12/22/2013,1,0.941488331,1,0,0,0.942252607,3.402939905,-2.97,-26.198073,14.43,3.92,4.32964,0.002441406,0,3362.6622,3297.2014,3284.587
12/23/2013,0.965849858,0.941488331,1,0,0,1,3.798683983,2.85,23.149125,13.64,1.07,1.225,0.003321506,0,3455.4645,3284.587,3186.369
12/24/2013,0.970642056,0.941488331,1,0,0,0.965849858,3.693237063,-0.79,-0.493039,15.39,1.86,3.19225,0.01387488,0,3350.5436,3186.369,3190.576
12/25/2013,0.950674824,0.941488331,1,0,0,0.970642056,3.923009049,1.75,5.359375,15.15,0.11,1.05625,0.083181696,0,3323.3572,3190.576,3209.8182
12/26/2013,0.961823283,0.941488331,1,0,0,0.950674824,3.892300091,-0.24,-0.013824,15.42,0.35,1.521,0.1048576,0,3317.3369,3209.8182,3200.6289
12/27/2013,0.945372575,0.941488331,1,0,0,0.961823283,3.926830783,0.27,0.019683,15.17,0.08,1.19025,0.1185921,0,3261.1011,3200.6289,3199.3607
12/28/2013,0.942252607,0.941488331,1,0,0,0.945372575,3.894868419,-0.25,-0.015625,15.35,0.33,1.46689,0.100980391,0,3297.2014,3199.3607,3179.4231
12/29/2013,1,0.941488331,1,0,0,0.942252607,3.917907605,0.18,0.005832,15.23,0.15,1.12225,0.086536506,0,3284.587,3179.4231,3203.4593
12/30/2013,0.965849858,0.941488331,1,1,0,1,3.90256326,-0.12,-0.001728,12.71,0.27,1.156,0.065975006,0,3186.369,3203.4593,3370.8585
12/31/2013,0.970642056,0.941488331,1,1,13.49856377,0.965849858,3.565108694,-2.52,-16.003008,12.27,2.79,3.54025,2.09E-05,0,3190.576,3370.8585,3327.4315
1/1/2014,0.950674824,1,1,1,8.833529191,0.970642056,3.502855978,-0.44,-0.085184,13.17,3.23,2.209,0.009378906,0,3209.8182,3327.4315,2722.7681
1/2/2014,0.961823283,1,1,0,9.98721811,0.950674824,3.629049462,0.9,0.729,16.45,2.33,0.729,0.014459006,0,3200.6289,2722.7681,2896.9476
1/3/2014,0.945372575,1,1,0,0,0.961823283,4.055859958,3.28,35.287552,17.27,-0.95,0.13225,0.086536506,0,3199.3607,2896.9476,3004.1027
1/4/2014,0.942252607,1,1,0,0,0.945372575,4.155718951,0.82,0.551368,18.48,-1.77,0.025,0.086536506,0,3179.4231,3004.1027,3094.3543
1/5/2014,1,1,1,0,0,0.942252607,4.298837052,1.21,1.771561,16.5,-2.98,0.30625,0.3111696,0,3203.4593,3094.3543,3301.1738
1/6/2014,0.965849858,1,1,1,0,1,4.062019202,-1.98,-7.762392,11.58,-1,0.225,0.1500625,0,3370.8585,3301.1738,3294.4426
1/7/2014,0.970642056,1,1,0,11.22221554,0.965849858,3.402939905,-4.92,-119.095488,12.26,3.92,1.56025,0.2313441,0,3327.4315,3294.4426,3113.9386
1/8/2014,0.950674824,1,1,0,0,0.970642056,3.50142828,0.68,0.314432,13.7,3.24,5.74564,0.0014641,0,2722.7681,3113.9386,3072.1844
1/9/2014,0.961823283,1,1,0,0,0.950674824,3.701351105,1.44,2.985984,13.34,1.8,1.19025,5.06E-07,0,2896.9476,3072.1844,3045.1055
1/10/2014,0.945372575,1,1,0,0,0.961823283,3.652396474,-0.36,-0.046656,7.96,2.16,3.86884,0.0130321,0,3004.1027,3045.1055,2974.6212
1/11/2014,0.942252607,1,1,0,0,0.945372575,2.821347196,-5.38,-155.720872,11.47,7.54,7.60384,1.625904006,0,3094.3543,2974.6212,2950.6217
1/12/2014,1,1,1,0,0,0.942252607,3.386738844,3.51,43.243551,11.03,4.03,4.096,0.007412006,0,3301.1738,2950.6217,2993.425
1/13/2014,0.965849858,1,1,0,0,1,3.321144381,-0.44,-0.085184,12.85,4.47,3.969,0.049315506,0,3294.4426,2993.425,3048.7396
1/14/2014,0.970642056,1,1,0,0,0.965849858,3.584689666,1.82,6.028568,15.4,2.65,1.80625,0.001215506,0,3113.9386,3048.7396,3037.0421
1/15/2014,0.950674824,1,1,0,0,0.970642056,3.924283374,2.55,16.581375,14.27,0.1,1.48225,0.177489006,0,3072.1844,3037.0421,3028.9971
1/16/2014,0.961823283,1,1,0,0,0.950674824,3.777565354,-1.13,-1.442897,7.92,1.23,0.94864,0.00015753,0,3045.1055,3028.9971,3117.5553
1/17/2014,0.945372575,1,1,0,0,0.961823283,2.814249456,-6.35,-256.047875,10.23,7.58,5.929,3.080527506,0,2974.6212,3117.5553,2971.273
1/18/2014,0.942252607,1,1,1,0,0.945372575,3.198437118,2.31,12.326391,6.28,5.27,9.94009,0.00010556,0,2950.6217,2971.273,2773.2806
1/19/2014,1,1,1,0,14.20043423,0.942252607,2.505992817,-3.95,-61.629875,8.55,9.22,11.34225,3.7015056,0,2993.425,2773.2806,2839.4399
1/20/2014,0.965849858,1,1,0,0,1,2.924038303,2.27,11.697083,10.12,6.95,6.48025,1.171179506,0,3048.7396,2839.4399,2764.8664
1/21/2014,0.970642056,1,1,0,0,0.965849858,3.181194744,1.57,3.869893,9.3,5.38,3.75769,0.459540682,0,3037.0421,2764.8664,2813.2667
1/22/2014,0.950674824,1,1,0,0,0.970642056,3.049590136,-0.82,-0.551368,9.06,6.2,3.90625,1.430541506,0,3028.9971,2813.2667,2808.4923
1/23/2014,0.961823283,1,1,0,0,0.950674824,3.009983389,-0.24,-0.013824,8.35,6.44,6.51249,0.5308416,0,3117.5553,2808.4923,2732.6318
1/24/2014,0.945372575,1,1,0,0,0.961823283,2.889636655,-0.71,-0.357911,9.38,7.15,7.396,1.0556001,0,2971.273,2732.6318,2669.6555
1/25/2014,0.942252607,1,1,0,0,0.945372575,3.062678566,1.03,1.092727,11.76,6.12,7.44769,0.1679616,0,2773.2806,2669.6555,2592.7728
1/26/2014,1,1,1,0,0,0.942252607,3.42928564,2.38,13.481272,11.41,3.74,1.58404,0.1500625,0,2839.4399,2592.7728,2875.6015
1/27/2014,0.965849858,1,1,0,0,1,3.377869151,-0.35,-0.042875,9.22,4.09,2.42064,0.11433811,0,2764.8664,2875.6015,2864.7997
1/28/2014,0.970642056,1,1,0,0,0.965849858,3.03644529,-2.19,-10.503459,9.83,6.28,4.69225,1.0556001,0,2813.2667,2864.7997,2770.3642
1/29/2014,0.950674824,1,1,0,0,0.970642056,3.135283081,0.61,0.226981,14.39,5.67,4.69225,0.4100625,0,2808.4923,2770.3642,2801.1448
1/30/2014,0.961823283,1,1,0,0,0.950674824,3.793415348,4.56,94.818816,19.03,1.11,0.43264,5.06E-07,0,2732.6318,2801.1448,3040.8046
1/31/2014,0.945372575,1,1,0,0,0.961823283,4.362338822,4.64,99.897344,21.25,-3.53,0.63504,0.421107337,0,2669.6555,3040.8046,3362.6768
2/1/2014,0.942252607,0.872696512,1,0,0,0.945372575,4.609772229,2.22,10.941048,22.53,-5.75,2.16225,2.201721006,0,2592.7728,3362.6768,3546.0161
2/2/2014,1,0.872696512,1,0,0,0.942252607,4.746577715,1.28,2.097152,25.34,-7.03,3.969,3.607503906,0,2875.6015,3546.0161,3792.1279
2/3/2014,0.965849858,0.872696512,1,0,0,1,5.033885179,2.81,22.188041,23.11,-9.84,5.14089,24.4140625,0,2864.7997,3792.1279,3853.9179
2/4/2014,0.970642056,0.872696512,1,0,0,0.965849858,4.807286137,-2.23,-11.089567,14.21,-7.61,4.39569,5.419374349,0,2770.3642,3853.9179,3922.1038
2/5/2014,0.950674824,0.872696512,1,0,0,0.970642056,3.769615365,-8.9,-704.969,14.71,1.29,1.296,0.001082432,0,2801.1448,3922.1038,3784.2664
2/6/2014,0.961823283,0.872696512,1,0,0,0.950674824,3.835361782,0.5,0.125,18.23,0.79,0.60025,0.000599695,0,3040.8046,3784.2664,3568.3304
2/7/2014,0.945372575,0.872696512,1,0,0,0.961823283,4.269660408,3.52,43.614208,15.15,-2.73,0.016,0.650377506,0,3362.6768,3568.3304,3595.084
2/8/2014,0.942252607,0.872696512,1,0,0,0.945372575,3.892300091,-3.08,-29.218112,13.51,0.35,1.48225,0.098456006,0,3546.0161,3595.084,3415.4498
2/9/2014,1,0.872696512,1,0,0,0.942252607,3.67559519,-1.64,-4.410944,11.33,1.99,1.48225,2.86E-07,0,3792.1279,3415.4498,3345.9095
2/10/2014,0.965849858,0.872696512,1,0,0,1,3.366006536,-2.18,-10.360232,8.31,4.17,5.55025,0.0006561,0,3853.9179,3345.9095,3120.3941
2/11/2014,0.970642056,0.872696512,1,0,0,0.965849858,2.882707061,-3.02,-27.543608,9.55,7.19,10.30225,0.317139111,0,3922.1038,3120.3941,2947.162
2/12/2014,0.950674824,0.872696512,1,0,0,0.970642056,3.090307428,1.24,1.906624,11.27,5.95,7.44769,0.11433811,0,3784.2664,2947.162,2859.3797
2/13/2014,0.961823283,0.872696512,1,0,0,0.950674824,3.357082066,1.72,5.088448,11.25,4.23,4.07044,0.018717737,0,3568.3304,2859.3797,2855.6826
2/14/2014,0.945372575,0.872696512,1,0,0,0.961823283,3.354101966,-0.02,-8.00E-06,8.2,4.25,4.761,0.0065536,0,3595.084,2855.6826,2755.1397
2/15/2014,0.942252607,0.872696512,1,0,0,0.945372575,2.863564213,-3.05,-28.372625,5.78,7.3,9.604,0.5308416,0,3415.4498,2755.1397,2591.6933
2/16/2014,1,0.872696512,1,0,0,0.942252607,2.404163056,-2.42,-14.172488,7.27,9.72,12.1,5.098317006,0,3345.9095,2591.6933,2655.9166
2/17/2014,0.965849858,0.872696512,1,0,0,1,2.696293753,1.49,3.307949,5.79,8.23,12.1,0.895260257,0,3120.3941,2655.9166,2501.6336
2/18/2014,0.970642056,0.872696512,1,0,0,0.965849858,2.406241883,-1.48,-3.241792,9.71,9.71,14.76225,2.808830403,0,2947.162,2501.6336,2440.407
2/19/2014,0.950674824,0.872696512,1,0,0,0.970642056,3.11608729,3.92,60.236288,7.19,5.79,7.77924,0.058873394,0,2859.3797,2440.407,2543.5273
2/20/2014,0.961823283,0.872696512,1,0,0,0.950674824,2.681417536,-2.52,-16.003008,4.05,8.31,12.16609,0.9834496,0,2855.6826,2543.5273,2381.7215
2/21/2014,0.945372575,0.872696512,1,0,0,0.961823283,2.01246118,-3.14,-30.959144,12.37,11.45,19.881,5.9969536,0,2755.1397,2381.7215,2246.6386
2/22/2014,0.942252607,0.872696512,1,0,0,0.945372575,3.517101079,8.32,575.930368,12.56,3.13,1.40625,0.0390625,0,2591.6933,2246.6386,2611.5446
2/23/2014,1,0.872696512,1,0,0,0.942252607,3.544009029,0.19,0.006859,11.46,2.94,0.99225,0.055545718,0,2655.9166,2611.5446,2894.0986
2/24/2014,0.965849858,0.872696512,1,0,0,1,3.385262176,-1.1,-1.331,9.75,4.04,2.35225,0.108845402,0,2501.6336,2894.0986,2773.2613
2/25/2014,0.970642056,0.872696512,1,0,0,0.965849858,3.122498999,-1.71,-5.000211,10.56,5.75,4.096,0.6765201,0,2440.407,2773.2613,2764.2529
2/26/2014,0.950674824,0.872696512,1,0,0,0.970642056,3.249615362,0.81,0.531441,6.23,4.94,3.19225,0.317139111,0,2543.5273,2764.2529,2840.6402
2/27/2014,0.961823283,0.872696512,1,0,0,0.950674824,2.495996795,-4.33,-81.182737,7.73,9.27,11.99025,3.301237901,0,2381.7215,2840.6402,2458.2254
2/28/2014,0.945372575,0.872696512,1,0,0,0.961823283,2.780287755,1.5,3.375,6.5,7.77,9.27369,1.2117361,0,2246.6386,2458.2254,2448.4902
3/1/2014,0.942252607,0.736546024,0.500416191,0,0,0.945372575,2.549509757,-1.23,-1.860867,7.75,9,13.456,1.6777216,0,2611.5446,2448.4902,2196.2969
3/2/2014,1,0.736546024,0.500416191,1,0,0.942252607,2.783882181,1.25,1.953125,4.2,7.75,8.01025,1.840624506,0,2894.0986,2196.2969,2349.2065
3/3/2014,0.965849858,0.736546024,0.500416191,0,9.083712203,1,2.049390153,-3.55,-44.738875,3.95,11.3,23.104,2.9986576,0,2773.2613,2349.2065,2065.8204
3/4/2014,0.970642056,0.736546024,0.500416191,0,0,0.965849858,1.987460691,-0.25,-0.015625,2.69,11.55,16.33284,11.34276121,0,2764.2529,2065.8204,2069.835
3/5/2014,0.950674824,0.736546024,0.500416191,0,0,0.970642056,1.640121947,-1.26,-2.000376,3.09,12.81,29.82529,4.861227006,0,2840.6402,2069.835,1827.7739
3/6/2014,0.961823283,0.736546024,0.500416191,0,0,0.950674824,1.757839583,0.4,0.064,6.66,12.41,22.5,9.29920777,0,2458.2254,1827.7739,1757.8796
3/7/2014,0.945372575,0.736546024,0.500416191,1,0,0.961823283,2.58069758,3.57,45.499293,11.85,8.84,9.604,3.855714511,0,2448.4902,1757.8796,2064.9974
3/8/2014,0.942252607,0.736546024,0.500416191,0,7.843954153,0.945372575,3.442382896,5.19,139.798359,8.15,3.65,1.521,0.1336336,0,2196.2969,2064.9974,2382.1878
3/9/2014,1,0.736546024,0.500416191,0,0,0.942252607,2.854820485,-3.7,-50.653,7.36,7.35,6.889,1.6777216,0,2349.2065,2382.1878,2370.4996
3/10/2014,0.965849858,0.736546024,0.500416191,0,0,1,2.712931993,-0.79,-0.493039,6.94,8.14,9.50625,1.818246353,0,2065.8204,2370.4996,2236.943
3/11/2014,0.970642056,0.736546024,0.500416191,0,0,0.965849858,2.634387974,-0.42,-0.074088,7.23,8.56,8.68624,3.7015056,0,2069.835,2236.943,2344.5671
3/12/2014,0.950674824,0.736546024,0.500416191,0,0,0.970642056,2.688865932,0.29,0.024389,7.55,8.27,10.92025,1.3845841,0,1827.7739,2344.5671,2165.8495
3/13/2014,0.961823283,0.736546024,0.500416191,0,0,0.950674824,2.747726333,0.32,0.032768,7.48,7.95,8.93025,1.730768006,0,1757.8796,2165.8495,2292.0456
3/14/2014,0.945372575,0.736546024,0.500416191,0,0,0.961823283,2.734958866,-0.07,-0.000343,7.9,8.02,9.50625,1.555387395,0,2064.9974,2292.0456,2326.7807
3/15/2014,0.942252607,0.736546024,0.500416191,0,0,0.945372575,2.810693865,0.42,0.074088,5.14,7.6,13.225,0.1874161,0,2382.1878,2326.7807,2140.3362
3/16/2014,1,0.736546024,0.500416191,0,0,0.942252607,2.26715681,-2.76,-21.024576,8.95,10.36,17.08249,3.424883006,0,2370.4996,2140.3362,2083.0218
3/17/2014,0.965849858,0.736546024,0.500416191,0,0,1,2.99165506,3.81,55.306341,6.38,6.55,7.056,0.4879681,0,2236.943,2083.0218,2358.3989
3/18/2014,0.970642056,0.736546024,0.500416191,0,0,0.965849858,2.525866188,-2.57,-16.974593,5.73,9.12,11.29969,3.3362176,0,2344.5671,2358.3989,2222.2798
3/19/2014,0.950674824,0.736546024,0.500416191,0,0,0.970642056,2.393741841,-0.65,-0.274625,4.34,9.77,16.129,2.201721006,0,2165.8495,2222.2798,2132.6356
3/20/2014,0.961823283,0.736546024,0.500416191,0,0,0.950674824,2.083266666,-1.39,-2.685619,6.23,11.16,18.82384,5.4700816,0,2292.0456,2132.6356,2003.596
3/21/2014,0.945372575,0.736546024,0.500416191,0,0,0.961823283,2.495996795,1.89,6.751269,5.62,9.27,10.87849,4.3046721,0,2326.7807,2003.596,2157.3566
3/22/2014,0.942252607,0.736546024,0.500416191,0,0,0.945372575,2.370653918,-0.61,-0.226981,6.84,9.88,16.17984,2.442425357,0,2140.3362,2157.3566,1914.7851
3/23/2014,1,0.736546024,0.500416191,0,0,0.942252607,2.615339366,1.22,1.815848,4.93,8.66,16.00225,0.475628119,0,2083.0218,1914.7851,2092.9288
3/24/2014,0.965849858,0.736546024,0.500416191,0,0,1,2.220360331,-1.91,-6.967871,3.8,10.57,14.23249,7.226428071,0,2358.3989,2092.9288,1924.1712
3/25/2014,0.970642056,0.736546024,0.500416191,0,0,0.965849858,1.949358869,-1.13,-1.442897,2.62,11.7,20.88025,6.416410506,0,2222.2798,1924.1712,1772.9664
3/26/2014,0.950674824,0.736546024,0.500416191,0,0,0.970642056,1.618641406,-1.18,-1.643032,4.37,12.88,26.63424,7.90763784,0,2132.6356,1772.9664,1585.0918
3/27/2014,0.961823283,0.736546024,0.500416191,0,0,0.950674824,2.090454496,1.75,5.359375,3.78,11.13,16.71849,7.545076534,0,2003.596,1585.0918,1793.6038
3/28/2014,0.945372575,0.736546024,0.500416191,0,0,0.961823283,1.94422221,-0.59,-0.205379,9.8,11.72,22.801,4.861227006,0,2157.3566,1793.6038,1628.0237
3/29/2014,0.942252607,0.736546024,0.500416191,0,0,0.945372575,3.130495168,6.02,218.167208,13.31,5.7,8.19025,0.030498006,0,1914.7851,1628.0237,1997.547
3/30/2014,1,0.736546024,0.500416191,0,0,0.942252607,3.648287269,3.51,43.243551,12.44,2.19,0.76729,0.0065536,0,2092.9288,1997.547,2737.88
3/31/2014,0.965849858,0.736546024,0.500416191,0,0,1,3.527038418,-0.87,-0.658503,8.3,3.06,3.34084,1.19E-05,1.370621067,1924.1712,2737.88,2588.6799
4/1/2014,0.970642056,0.44852523,0.500416191,0,0,0.965849858,2.880972058,-4.14,-70.957944,5.66,7.2,10.50625,0.296614506,0,1772.9664,2588.6799,2269.2727
4/2/2014,0.950674824,0.44852523,0.500416191,0,0,0.970642056,2.379075451,-2.64,-18.399744,8.23,9.84,18.30609,1.430541506,0,1585.0918,2269.2727,2168.8741
4/3/2014,0.961823283,0.44852523,0.500416191,0,0,0.950674824,2.868797658,2.57,16.974593,11.11,7.27,9.64324,0.496327107,0,1793.6038,2168.8741,2307.5972
4/4/2014,0.945372575,0.44852523,0.500416191,0,0,0.961823283,3.333166662,2.88,23.887872,1.93,4.39,3.39889,0.075733506,0,1628.0237,2307.5972,2233.6023
4/5/2014,0.942252607,0.44852523,0.500416191,0,0,0.945372575,1.389244399,-9.18,-773.620632,5.71,13.57,24.42969,17.4900625,0,1997.547,2233.6023,1996.3196
4/6/2014,1,0.44852523,0.500416191,0,0,0.942252607,2.389560629,3.78,54.010152,3.69,9.79,18.57769,1.253337006,0,2737.88,1996.3196,2016.3566
4/7/2014,0.965849858,0.44852523,0.500416191,0,0,1,1.920937271,-2.02,-8.242408,2.16,11.81,16.129,14.27186233,0,2588.6799,2016.3566,1843.731
4/8/2014,0.970642056,0.44852523,0.500416191,1,0,0.965849858,1.469693846,-1.53,-3.581577,5.9,13.34,28.9,8.780139766,0,2269.2727,1843.731,1603.8048
4/9/2014,0.950674824,0.44852523,0.500416191,0,0.483893754,0.970642056,2.42899156,3.74,52.313624,2.46,9.6,13.15609,3.551969283,0,2168.8741,1603.8048,1886.1812
4/10/2014,0.961823283,0.44852523,0.500416191,0,0,0.950674824,1.568438714,-3.44,-40.707584,4.26,13.04,27.889,7.741254643,0,2307.5972,1886.1812,1501.8268
4/11/2014,0.945372575,0.44852523,0.500416191,0,0,0.961823283,2.063976744,1.8,5.832,0.79,11.24,15.75025,9.722926304,0,2233.6023,1501.8268,1381.952
4/12/2014,0.942252607,0.44852523,0.500416191,0,0,0.945372575,0.888819442,-3.47,-41.781923,0.68,14.71,27.65569,26.8435456,0,1996.3196,1381.952,1380.2267
4/13/2014,1,0.44852523,0.500416191,0,0,0.942252607,0.824621125,-0.11,-0.001331,0.69,14.82,31.329,20.39255401,0,2016.3566,1380.2267,1327.6335
4/14/2014,0.965849858,0.44852523,0.500416191,0,0,1,0.830662386,0.01,1.00E-06,0,14.81,30.276,22.29897105,0,1843.731,1327.6335,1211.3007
4/15/2014,0.970642056,0.44852523,0.500416191,0,0,0.965849858,0,-0.69,-0.328509,0,16.666296,35.721,45.06487877,0,1603.8048,1211.3007,1082.8418
4/16/2014,0.950674824,0.44852523,0.500416191,0,0,0.970642056,0,0,0,0,16.814444,40.60225,35.43369523,0,1886.1812,1082.8418,1008.5235
4/17/2014,0.961823283,0.44852523,0.500416191,0,0,0.950674824,0,0,0,0,18.036666,50.625,69.72900391,0,1501.8268,1008.5235,980.8442
4/18/2014,0.945372575,0.44852523,0.500416191,0,0,0.961823283,0,0,0,0,16.1,34.225,35.2275361,0,1381.952,980.8442,965.132
4/19/2014,0.942252607,0.44852523,0.500416191,0,0,0.945372575,0,0,0,0,18.592222,65.79225,104.510217,0,1380.2267,965.132,879.2617
4/20/2014,1,0.44852523,0.500416191,0,0,0.942252607,0,0,0,0,17.851481,47.61124,65.04586067,0,1327.6335,879.2617,651.6983
4/21/2014,0.965849858,0.44852523,0.500416191,0,0,1,0,0,0,4.82,16.25,41.41225,21.79240251,0,1211.3007,651.6983,788.2765
4/22/2014,0.970642056,0.44852523,0.500416191,0,0,0.965849858,2.19544984,4.82,111.980168,1.7,10.68,11.55625,12.6247696,0,1082.8418,788.2765,1033.1806
4/23/2014,0.950674824,0.44852523,0.500416191,0,0,0.970642056,1.303840481,-3.12,-30.371328,0.45,13.8,19.321,35.2275361,1.31068299,1008.5235,1033.1806,1083.7887
4/24/2014,0.961823283,0.44852523,0.500416191,0,0,0.950674824,0.670820393,-1.25,-1.953125,3.74,15.05,33.67225,19.06125391,0,980.8442,1083.7887,1008.3008
4/25/2014,0.945372575,0.44852523,0.500416191,0,0,0.961823283,1.933907961,3.29,35.611289,1.91,11.76,18.36025,9.880538921,0,965.132,1008.3008,1093.5221
4/26/2014,0.942252607,0.44852523,0.500416191,0,0,0.945372575,1.382027496,-1.83,-6.128487,0.18,13.59,19.74025,29.72069113,0,879.2617,1093.5221,1153.9884
4/27/2014,1,0.44852523,0.500416191,0,0,0.942252607,0.424264069,-1.73,-5.177717,0,15.32,27.72225,38.416,0,651.6983,1153.9884,1143.7632
4/28/2014,0.965849858,0.44852523,0.500416191,0,0,1,0,-0.18,-0.005832,0,16.407037,31.25824,52.68057801,0,788.2765,1143.7632,1002.5699
4/29/2014,0.970642056,0.44852523,0.500416191,0,0,0.965849858,0,0,0,0,17.258888,40.08004,54.7981281,0,1033.1806,1002.5699,923.7647
4/30/2014,0.950674824,0.44852523,0.500416191,0,0,0.970642056,0,0,0,0,17.888518,48.18025,67.69201929,0,1083.7887,923.7647,864.022
5/1/2014,0.961823283,0.223192407,0.500416191,0,0,0.950674824,0,0,0,0,17.444074,40.60225,63.11274451,0,1008.3008,864.022,882.3694
5/2/2014,0.945372575,0.223192407,0.500416191,0,0,0.961823283,0,0,0,0,17.74037,50.71504,47.9785216,0,1093.5221,882.3694,837.6789
5/3/2014,0.942252607,0.223192407,0.500416191,0,0,0.945372575,0,0,0,0,17.407037,44.31025,47.33344141,0,1153.9884,837.6789,841.429
5/4/2014,1,0.223192407,0.500416191,0,0,0.942252607,0,0,0,0,17.962592,52.441,56.2448656,0,1143.7632,841.429,885.0523
5/5/2014,0.965849858,0.223192407,0.500416191,0,0,1,0,0,0,0,18.11074,50.176,83.521,0,1002.5699,885.0523,804.262
5/6/2014,0.970642056,0.223192407,0.500416191,0,0,0.965849858,0,0,0,0,18.518148,69.01129,71.98725106,0,923.7647,804.262,773.0142
5/7/2014,0.950674824,0.223192407,0.500416191,0,0,0.970642056,0,0,0,0,17.888518,43.264,87.5213056,0,864.022,773.0142,797.6894
