DT,Temp,cy,Msin,Mcos,Wsin,Wcos,Hsin,Hcos,c
2020-07-11 14:00:00,28.00456534,166.51,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,166.47
2020-07-11 15:00:00,28.0,166.47,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,166.3
2020-07-11 16:00:00,27.61439674,166.3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,166.13
2020-07-11 17:00:00,27.23441363,166.13,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,166.04
2020-07-11 18:00:00,27.6,166.04,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,165.99
2020-07-11 19:00:00,26.23037171,165.99,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,165.33
2020-07-11 20:00:00,25.66817994,165.33,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,165.26
2020-07-11 21:00:00,26.0,165.26,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,166.49
2020-07-11 22:00:00,24.58790074,166.49,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,167.04
2020-07-11 23:00:00,24.13279441,167.04,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681,166.75
2020-07-12 00:00:00,23.1,166.75,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,166.26
2020-07-12 01:00:00,23.5239552,166.26,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.25881904510252074,0.9659258262890683,165.83
2020-07-12 02:00:00,23.40601131,165.83,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,165.66
2020-07-12 03:00:00,22.2,165.66,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476,165.56
2020-07-12 04:00:00,23.58222509,165.56,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,165.52
2020-07-12 05:00:00,23.87224787,165.52,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.9659258262890683,0.25881904510252074,165.52
2020-07-12 06:00:00,23.2,165.52,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,165.56
2020-07-12 07:00:00,24.79847762,165.56,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063,165.78
2020-07-12 08:00:00,25.39346852,165.78,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,166.16
2020-07-12 09:00:00,28.0,166.16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,166.47
2020-07-12 10:00:00,26.70098893,166.47,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,166.62
2020-07-12 11:00:00,27.33933704,166.62,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,166.65
2020-07-12 12:00:00,28.1,166.65,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,166.63
